Segment	Protein Name	Sequence Accession	Complete Genome	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	Curation Report	
8	-N/A-,-N/A-	MH584885	Yes	1062	-N/A-	04/09/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/14/2018	Pass	
6	-N/A-,-N/A-	MH584887	Yes	1530	-N/A-	04/09/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/14/2018	Pass	
5	NP	MH584888	Yes	1816	-N/A-	04/09/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/14/2018	Pass	
1	PB1	MH584891	Yes	2341	-N/A-	04/09/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/14/2018	Pass	
2	PB2	MH604889	Yes	2367	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
3	PA	MH604891	Yes	2276	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
5	NP	MH604893	Yes	1815	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
8	-N/A-,-N/A-	MH604894	Yes	1067	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
7	-N/A-,-N/A-	MH604888	Yes	1154	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
1	PB1	MH604890	Yes	2341	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
4	HA	MH604892	Yes	1850	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
6	-N/A-,-N/A-	MH604895	Yes	1528	-N/A-	04/19/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/15/2018	Pass	
4	HA	MH604899	Yes	1853	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
1	PB1	MH604897	Yes	2340	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
6	-N/A-,-N/A-	MH604901	Yes	1529	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
7	-N/A-,-N/A-	MH604902	Yes	1155	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
3	PA	MH604898	Yes	2275	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
5	NP	MH604900	Yes	1816	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
2	PB2	MH604896	Yes	2367	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
8	-N/A-,-N/A-	MH604903	Yes	1062	-N/A-	04/30/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/16/2018	Pass	
4	HA	MH606864	Yes	1853	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
1	PB1	MH606862	Yes	2340	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
5	NP	MH606865	Yes	1816	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
8	-N/A-,-N/A-	MH606868	Yes	1062	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
2	PB2	MH606861	Yes	2367	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
3	PA	MH606863	Yes	2275	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
6	-N/A-,-N/A-	MH606866	Yes	1529	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
7	-N/A-,-N/A-	MH606867	Yes	1155	-N/A-	05/02/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/17/2018	Pass	
4	HA	MH606872	Yes	1853	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
6	-N/A-,-N/A-	MH606874	Yes	1529	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
8	-N/A-,-N/A-	MH606876	Yes	1063	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
7	-N/A-,-N/A-	MH606875	Yes	1155	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
1	PB1	MH606870	Yes	2340	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
3	PA	MH606871	Yes	2276	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
5	NP	MH606873	Yes	1816	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
2	PB2	MH606869	Yes	2367	-N/A-	05/05/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/18/2018	Pass	
1	PB1	MH606878	Yes	2340	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
4	HA	MH606880	Yes	1853	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
6	-N/A-,-N/A-	MH606882	Yes	1530	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
3	PA	MH606879	Yes	2275	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
5	NP	MH606881	Yes	1818	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
7	-N/A-,-N/A-	MH606883	Yes	1155	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
2	PB2	MH606877	Yes	2367	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
8	-N/A-,-N/A-	MH606884	Yes	1063	-N/A-	05/13/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/19/2018	Pass	
6	-N/A-,-N/A-	MH727038	Yes	1529	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
3	PA	MH727039	Yes	2275	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
2	PB2	MH727041	Yes	2367	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
4	HA	MH727044	Yes	1853	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
5	NP	MH727045	Yes	1816	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
7	-N/A-,-N/A-	MH727040	Yes	1155	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
8	-N/A-,-N/A-	MH727042	Yes	1062	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
1	PB1	MH727043	Yes	2340	-N/A-	05/15/2018	IRD:Human	USA	South Dakota	17-18	B/South Dakota/20/2018	Pass	
2	PB2	CY260232	Yes	2367	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
3	PA	CY260233	Yes	2275	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
5	NP	CY260235	Yes	1816	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
1	PB1	CY260231	Yes	2340	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
4	HA	CY260234	Yes	1853	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
6	NA,NB	CY260236	Yes	1529	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
8	NS1,NS2	CY260238	Yes	1062	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
7	-N/A-,M1	CY260237	Yes	1155	-N/A-	11/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/32/2017	Pass	
6	NA,NB	CY260244	Yes	1529	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
8	NS1,NS2	CY260246	Yes	1062	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
4	HA	MH581994	Yes	1853	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
5	NP	MH581995	Yes	1816	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
1	PB1	MH581993	Yes	2340	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
2	PB2	MH581991	Yes	2367	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
3	PA	MH581989	Yes	2266	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
4	HA	MH131142	Yes	1853	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
8	-N/A-,-N/A-	MH131140	Yes	1062	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
6	-N/A-,-N/A-	MH131136	Yes	1529	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
7	-N/A-,-N/A-	MH131138	Yes	1155	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
7	-N/A-,M1	CY260245	Yes	1155	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
5	NP	CY260243	Yes	1816	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
3	PA	CY260241	Yes	2275	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
8	-N/A-,-N/A-	MH581992	Yes	1062	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
7	-N/A-,-N/A-	MH581990	Yes	1155	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
6	-N/A-,-N/A-	MH581988	Yes	1529	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
5	NP	MH131143	Yes	1816	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
1	PB1	MH131141	Yes	2340	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
2	PB2	MH131139	Yes	2367	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
3	PA	MH131137	Yes	2266	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
4	HA	CY260242	Yes	1853	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
2	PB2	CY260240	Yes	2367	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
1	PB1	CY260239	Yes	2340	-N/A-	11/06/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/33/2017	Pass	
4	HA	CY263509	Yes	1853	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
3	PA	CY263508	Yes	2275	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
2	PB2	CY263507	Yes	2367	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
5	NP	MH081621	Yes	1816	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
6	-N/A-,-N/A-	MH081614	Yes	1529	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
7	-N/A-,-N/A-	MH081616	Yes	1155	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
8	-N/A-,-N/A-	MH081618	Yes	1062	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
5	NP	CY263510	Yes	1816	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
4	HA	MH081620	Yes	1853	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
6	NA,NB	CY263511	Yes	1529	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
8	NS1,NS2	CY263513	Yes	1062	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
1	PB1	CY263506	Yes	2340	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
1	PB1	MH081619	Yes	2340	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
2	PB2	MH081617	Yes	2367	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
3	PA	MH081615	Yes	2275	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
7	-N/A-,M1	CY263512	Yes	1155	-N/A-	12/04/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/34/2017	Pass	
3	PA	MH081623	Yes	2276	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
2	PB2	MH081625	Yes	2367	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
1	PB1	MH081627	Yes	2340	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
5	NP	MH081629	Yes	1816	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
6	-N/A-,-N/A-	MH081622	Yes	1530	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
7	-N/A-,-N/A-	MH081624	Yes	1155	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
8	-N/A-,-N/A-	MH081626	Yes	1062	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
4	HA	MH081628	Yes	1853	-N/A-	12/03/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/35/2017	Pass	
8	-N/A-,-N/A-	MH081637	Yes	1062	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
6	-N/A-,-N/A-	MH081635	Yes	1529	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
2	PB2	MH081630	Yes	2367	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
3	PA	MH081632	Yes	2275	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
5	NP	MH081634	Yes	1816	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
4	HA	MH081633	Yes	1853	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
1	PB1	MH081631	Yes	2340	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
7	-N/A-,-N/A-	MH081636	Yes	1155	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/36/2017	Pass	
5	NP	MH081642	Yes	1816	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
7	-N/A-,-N/A-	MH081644	Yes	1155	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
8	-N/A-,-N/A-	MH081645	Yes	1062	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
6	-N/A-,-N/A-	MH081643	Yes	1529	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
4	HA	MH081641	Yes	1853	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
1	PB1	MH081639	Yes	2340	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
3	PA	MH081640	Yes	2275	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
2	PB2	MH081638	Yes	2367	-N/A-	12/14/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/37/2017	Pass	
7	-N/A-,-N/A-	MH081652	Yes	1155	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
5	NP	MH081650	Yes	1815	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
3	PA	MH081648	Yes	2275	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
8	-N/A-,-N/A-	MH081653	Yes	1062	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
6	-N/A-,-N/A-	MH081651	Yes	1529	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
4	HA	MH081649	Yes	1853	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
1	PB1	MH081647	Yes	2340	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
2	PB2	MH081646	Yes	2367	-N/A-	12/26/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/38/2017	Pass	
3	PA	MH081656	Yes	2275	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
2	PB2	MH081654	Yes	2367	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
1	PB1	MH081655	Yes	2340	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
4	HA	MH081657	Yes	1853	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
6	-N/A-,-N/A-	MH081659	Yes	1530	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
8	-N/A-,-N/A-	MH081661	Yes	1062	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
5	NP	MH081658	Yes	1816	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
7	-N/A-,-N/A-	MH081660	Yes	1155	-N/A-	12/30/2017	IRD:Human	USA	South Dakota	17-18	B/South Dakota/39/2017	Pass	
7	-N/A-,-N/A-	MH081668	Yes	1155	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
3	PA	MH081664	Yes	2275	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
2	PB2	MH081662	Yes	2367	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
5	NP	MH081666	Yes	1816	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
8	-N/A-,-N/A-	MH081669	Yes	1062	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
6	-N/A-,-N/A-	MH081667	Yes	1529	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
4	HA	MH081665	Yes	1853	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
1	PB1	MH081663	Yes	2340	-N/A-	01/15/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/01/2018	Pass	
3	PA	MH245680	Yes	2275	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
2	PB2	MH245678	Yes	2367	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
1	PB1	MH245676	Yes	2340	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
4	HA	MH245675	Yes	1853	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
8	-N/A-,-N/A-	MH245677	Yes	1062	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
7	-N/A-,-N/A-	MH245679	Yes	1155	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
5	NP	MH245674	Yes	1816	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
6	-N/A-,-N/A-	MH245681	Yes	1530	-N/A-	01/08/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/02/2018	Pass	
4	HA	MH583810	Yes	1853	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
6	-N/A-,-N/A-	MH583811	Yes	1529	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
7	-N/A-,-N/A-	MH583806	Yes	1155	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
8	-N/A-,-N/A-	MH583808	Yes	1062	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
3	PA	MH583809	Yes	2275	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
1	PB1	MH583807	Yes	2340	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
5	NP	MH583805	Yes	1816	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
2	PB2	MH583812	Yes	2367	-N/A-	01/30/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/03/2018	Pass	
1	PB1	MH583816	Yes	2340	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
3	PA	MH583817	Yes	2275	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
5	NP	MH583818	Yes	1816	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
8	-N/A-,-N/A-	MH583814	Yes	1062	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
2	PB2	MH583815	Yes	2367	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
7	-N/A-,-N/A-	MH583820	Yes	1155	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
4	HA	MH583813	Yes	1853	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
6	-N/A-,-N/A-	MH583819	Yes	1529	-N/A-	02/12/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/04/2018	Pass	
2	PB2	MH245689	Yes	2367	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
6	-N/A-,-N/A-	MH245684	Yes	1530	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
4	HA	MH245686	Yes	1853	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
1	PB1	MH245688	Yes	2340	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
8	-N/A-,-N/A-	MH245682	Yes	1062	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
7	-N/A-,-N/A-	MH245683	Yes	1155	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
5	NP	MH245685	Yes	1816	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
3	PA	MH245687	Yes	2275	-N/A-	02/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/05/2018	Pass	
1	PB1	MH363471	Yes	2341	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
8	-N/A-,-N/A-	MH363469	Yes	1063	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
3	PA	MH363472	Yes	2275	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
5	NP	MH363474	Yes	1816	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
6	-N/A-,-N/A-	MH363475	Yes	1529	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
4	HA	MH363473	Yes	1853	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
2	PB2	MH363470	Yes	2367	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
7	-N/A-,-N/A-	MH363468	Yes	1155	-N/A-	03/19/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/06/2018	Pass	
1	PB1	MH584899	Yes	2340	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
3	PA	MH584898	Yes	2275	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
7	-N/A-,-N/A-	MH584894	Yes	1155	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
3	PA	MH671674	Yes	2266	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
6	-N/A-,-N/A-	MH671672	Yes	1530	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
4	HA	MH671693	Yes	1853	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
5	NP	MH671677	Yes	1816	-N/A-	03/28/2018	IRD:Human	USA	Tennessee	17-18	B/Tennessee/07/2018	Pass	
